[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/fonts/CircularStd-Black.woff2" [Client 172.23.0.1] [Length 28404] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/js/bundle.js.map" [Client 172.23.0.1] [Length 795254] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/aperture.svg" [Client 172.23.0.1] [Length 929] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/checkbox.svg" [Client 172.23.0.1] [Length 640] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/command.svg" [Client 172.23.0.1] [Length 606] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/cpu.svg" [Client 172.23.0.1] [Length 778] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/cube.svg" [Client 172.23.0.1] [Length 968] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/headphones.svg" [Client 172.23.0.1] [Length 765] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/lightning-bolt.svg" [Client 172.23.0.1] [Length 1001] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/pulse.svg" [Client 172.23.0.1] [Length 767] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/S.svg" [Client 172.23.0.1] [Length 915] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/map-pin.svg" [Client 172.23.0.1] [Length 915] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/musical-note.svg" [Client 172.23.0.1] [Length 620] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:08 +0000] - 200 200 - GET http fe.sjdco.test "/images/D.svg" [Client 172.23.0.1] [Length 720] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/aperture.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/cube.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/cpu.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
